,学工号,交易额,交易时间,商户名称,交易日期,具体时间,节假日,气温,平均风速,特殊天象,时间戳,Mealtime_N,Mealtime_A,Mealtime_E,Eight
195,2021****29,2.5,2022/10/25 07:58,学苑食堂副食三组,2022-10-25,07:58,0,9,4,0,1666655880.0,0,0,0,0
196,2021****29,13.0,2022/10/24 17:18,学苑食堂香恋香拌砂锅,2022-10-24,17:18,0,2,3,0,1666603080.0,0,0,0,0
197,2021****29,30.0,2022/10/24 11:37,阳光川蜀源烤鱼,2022-10-24,11:37,0,2,3,0,1666582620.0,0,0,0,0
198,2021****29,13.8,2022/10/23 17:22,阳光小是小简餐,2022-10-23,17:22,1,4,2,0,1666516920.0,-1,-1,-1,-1
199,2021****29,18.9,2022/10/23 11:29,紫丁香餐吧机器人收银组,2022-10-23,11:29,1,4,2,0,1666495740.0,-1,-1,-1,-1
200,2021****29,13.0,2022/10/22 12:42,学苑食堂香恋香拌砂锅,2022-10-22,12:42,1,1,2,0,1666413720.0,-1,-1,-1,-1
201,2021****29,24.0,2022/10/21 17:34,美食林陕西刀削面(罐罐面),2022-10-21,17:34,0,6,3,0,1666344840.0,0,0,0,0
202,2021****29,2.7,2022/10/20 07:53,友来副食一组,2022-10-20,07:53,0,12,4,0,1666223580.0,0,0,0,0
203,2021****29,10.0,2022/10/19 17:21,阳光川蜀源烤鱼,2022-10-19,17:21,0,9,5,0,1666171260.0,0,0,0,0
204,2021****29,11.3,2022/10/19 11:54,学苑食堂副食三组,2022-10-19,11:54,0,9,5,0,1666151640.0,0,0,0,0
205,2021****29,1.4,2022/10/19 11:49,学苑食堂主食二组,2022-10-19,11:49,0,9,5,0,1666151340.0,0,0,0,0
206,2021****29,13.5,2022/10/18 17:30,紫丁香餐吧机器人收银组,2022-10-18,17:30,0,2,2,0,1666085400.0,0,0,0,0
207,2021****29,26.6,2022/10/18 11:49,美食林海南鸡饭,2022-10-18,11:49,0,2,2,0,1666064940.0,0,0,0,0
208,2021****29,3.5,2022/10/18 07:55,友来副食一组,2022-10-18,07:55,0,2,2,0,1666050900.0,0,0,0,0
209,2021****29,13.0,2022/10/17 17:45,阳光川蜀源烤鱼,2022-10-17,17:45,0,5,2,0,1665999900.0,0,0,0,0
210,2021****29,3.5,2022/10/17 11:41,学苑食堂主食二组,2022-10-17,11:41,0,5,2,0,1665978060.0,0,0,0,0
211,2021****29,12.0,2022/10/17 11:38,学苑食堂副食三组,2022-10-17,11:38,0,5,2,0,1665977880.0,0,0,0,0
212,2021****29,14.59,2022/10/16 17:52,阳光副食二组,2022-10-16,17:52,1,7,4,0,1665913920.0,-1,-1,-1,-1
213,2021****29,6.0,2022/10/16 11:35,学苑食堂主食二组,2022-10-16,11:35,1,7,4,0,1665891300.0,-1,-1,-1,-1
214,2021****29,7.2,2022/10/16 11:34,学苑食堂副食三组,2022-10-16,11:34,1,7,4,0,1665891240.0,-1,-1,-1,-1
215,2021****29,1.0,2022/10/16 11:32,学苑食堂包子,2022-10-16,11:32,1,7,4,0,1665891120.0,-1,-1,-1,-1
216,2021****29,1.0,2022/10/15 17:04,学苑食堂主食二组,2022-10-15,17:04,1,10,2,0,1665824640.0,-1,-1,-1,-1
217,2021****29,11.0,2022/10/15 17:02,学苑食堂重庆小面,2022-10-15,17:02,1,10,2,0,1665824520.0,-1,-1,-1,-1
218,2021****29,20.7,2022/10/15 11:47,学苑食堂副食三组,2022-10-15,11:47,1,10,2,0,1665805620.0,-1,-1,-1,-1
219,2021****29,2.0,2022/10/14 17:58,学苑食堂主食二组,2022-10-14,17:58,0,9,2,1,1665741480.0,0,0,0,0
220,2021****29,6.0,2022/10/14 17:53,学苑食堂副食三组,2022-10-14,17:53,0,9,2,1,1665741180.0,0,0,0,0
221,2021****29,2.6,2022/10/14 07:55,友来副食一组,2022-10-14,07:55,0,9,2,1,1665705300.0,0,0,0,0
222,2021****29,14.21,2022/10/12 17:30,阳光副食二组,2022-10-12,17:30,0,11,3,0,1665567000.0,0,0,0,0
223,2021****29,10.7,2022/10/11 17:30,学苑食堂副食三组,2022-10-11,17:30,0,7,3,0,1665480600.0,0,0,0,0
224,2021****29,2.4,2022/10/11 17:28,学苑食堂主食二组,2022-10-11,17:28,0,7,3,0,1665480480.0,0,0,0,0
225,2021****29,27.6,2022/10/11 11:38,美食林海南鸡饭,2022-10-11,11:38,0,7,3,0,1665459480.0,0,0,0,0
226,2021****29,2.7,2022/10/11 07:55,友来副食一组,2022-10-11,07:55,0,7,3,0,1665446100.0,0,0,0,0
227,2021****29,26.0,2022/10/10 11:29,学苑食堂香恋香拌砂锅,2022-10-10,11:29,0,7,4,0,1665372540.0,0,0,0,0
228,2021****29,8.0,2022/10/09 16:59,学苑食堂包子,2022-10-09,16:59,0,6,6,1,1665305940.0,0,0,0,0
229,2021****29,15.0,2022/10/08 16:49,阳光川蜀源烤鱼,2022-10-08,16:49,0,6,4,1,1665218940.0,0,0,0,0
230,2021****29,7.0,2022/10/07 17:43,学苑食堂副食三组,2022-10-07,17:43,1,3,1,0,1665135780.0,-1,-1,-1,-1
231,2021****29,15.31,2022/10/07 11:38,阳光副食二组,2022-10-07,11:38,1,3,1,0,1665113880.0,-1,-1,-1,-1
232,2021****29,4.7,2022/10/07 07:55,友来副食一组,2022-10-07,07:55,1,3,1,0,1665100500.0,-1,-1,-1,-1
233,2021****29,4.0,2022/10/05 17:13,学苑食堂副食三组,2022-10-05,17:13,1,5,2,0,1664961180.0,-1,-1,-1,-1
234,2021****29,7.4,2022/10/05 07:56,友来副食一组,2022-10-05,07:56,1,5,2,0,1664927760.0,-1,-1,-1,-1
235,2021****29,13.25,2022/10/04 17:20,阳光副食二组,2022-10-04,17:20,1,2,2,0,1664875200.0,-1,-1,-1,-1
236,2021****29,28.6,2022/10/04 11:39,美食林海南鸡饭,2022-10-04,11:39,1,2,2,0,1664854740.0,-1,-1,-1,-1
237,2021****29,4.7,2022/10/04 07:56,友来副食一组,2022-10-04,07:56,1,2,2,0,1664841360.0,-1,-1,-1,-1
238,2021****29,29.3,2022/10/03 18:20,民族餐厅旋转小火锅,2022-10-03,18:20,1,5,1,0,1664792400.0,-1,-1,-1,-1
239,2021****29,14.0,2022/10/03 11:19,学苑食堂副食三组,2022-10-03,11:19,1,5,1,0,1664767140.0,-1,-1,-1,-1
240,2021****29,25.4,2022/10/02 10:59,紫丁香餐吧机器人收银组,2022-10-02,10:59,1,17,4,1,1664679540.0,-1,-1,-1,-1
241,2021****29,16.43,2022/10/01 17:56,美食林小猪憨尼麻辣烫,2022-10-01,17:56,1,7,2,0,1664618160.0,-1,-1,-1,-1
242,2021****29,21.4,2022/10/01 10:59,紫丁香餐吧机器人收银组,2022-10-01,10:59,1,7,2,0,1664593140.0,-1,-1,-1,-1
243,2021****29,4.7,2022/09/30 07:55,友来副食一组,2022-09-30,07:55,0,16,7,1,1664495700.0,0,0,0,0
244,2021****29,14.8,2022/09/29 11:59,美食林海南鸡饭,2022-09-29,11:59,0,20,3,0,1664423940.0,0,0,0,0
245,2021****29,16.4,2022/09/28 17:44,紫丁香餐吧机器人收银组,2022-09-28,17:44,0,15,2,0,1664358240.0,0,0,0,0
246,2021****29,4.7,2022/09/28 07:52,友来副食一组,2022-09-28,07:52,0,15,2,0,1664322720.0,0,0,0,0
247,2021****29,8.0,2022/09/27 17:33,学苑食堂副食三组,2022-09-27,17:33,0,19,3,0,1664271180.0,0,0,0,0
248,2021****29,34.0,2022/09/27 11:26,民族餐厅铁板料理,2022-09-27,11:26,0,19,3,0,1664249160.0,0,0,0,0
249,2021****29,12.48,2022/09/26 11:13,阳光副食二组,2022-09-26,11:13,0,10,1,0,1664161980.0,0,0,0,0
250,2021****29,13.0,2022/09/24 17:40,阳光萌锅蒸饭,2022-09-24,17:40,1,9,1,0,1664012400.0,-1,-1,-1,-1
251,2021****29,15.74,2022/09/23 17:41,阳光副食二组,2022-09-23,17:41,0,12,3,1,1663926060.0,0,0,0,0
252,2021****29,34.0,2022/09/22 17:13,紫丁香餐吧机器人收银组,2022-09-22,17:13,0,15,3,0,1663837980.0,0,0,0,0
253,2021****29,4.7,2022/09/21 07:49,友来副食一组,2022-09-21,07:49,0,19,5,0,1663717740.0,0,0,0,0
254,2021****29,17.04,2022/09/20 17:20,阳光副食二组,2022-09-20,17:20,0,9,2,0,1663665600.0,0,0,0,0
255,2021****29,7.0,2022/09/20 10:56,学苑食堂副食三组,2022-09-20,10:56,0,9,2,0,1663642560.0,0,0,0,0
256,2021****29,4.2,2022/09/19 07:48,友来副食一组,2022-09-19,07:48,0,7,1,0,1663544880.0,0,0,0,0
257,2021****29,25.58,2022/09/16 17:30,阳光副食二组,2022-09-16,17:30,0,18,1,0,1663320600.0,0,0,0,0
258,2021****29,8.0,2022/09/15 18:07,学苑食堂重庆小面,2022-09-15,18:07,0,18,3,0,1663236420.0,0,0,0,0
259,2021****29,18.0,2022/09/14 17:24,学苑食堂副食三组,2022-09-14,17:24,0,17,1,0,1663147440.0,0,0,0,0
260,2021****29,26.16,2022/09/13 11:33,阳光副食二组,2022-09-13,11:33,0,12,2,0,1663039980.0,0,0,0,0
261,2021****29,12.96,2022/09/12 11:13,学子副食一组,2022-09-12,11:13,1,22,5,0,1662952380.0,-1,-1,-1,-1
262,2021****29,4.0,2022/09/11 17:17,学苑食堂副食三组,2022-09-11,17:17,1,22,2,0,1662887820.0,-1,-1,-1,-1
263,2021****29,19.0,2022/09/11 12:00,紫丁香餐吧机器人收银组,2022-09-11,12:00,1,22,2,0,1662868800.0,-1,-1,-1,-1
264,2021****29,10.0,2022/09/10 18:09,学苑食堂副食三组,2022-09-10,18:09,1,21,2,0,1662804540.0,-1,-1,-1,-1
265,2021****29,17.0,2022/09/10 13:26,民族餐厅铁板料理,2022-09-10,13:26,1,21,2,0,1662787560.0,-1,-1,-1,-1
266,2021****29,27.6,2022/09/09 17:14,美食林海南鸡饭,2022-09-09,17:14,0,17,1,0,1662714840.0,0,0,0,0
267,2021****29,20.0,2022/09/09 11:33,学苑食堂副食三组,2022-09-09,11:33,0,17,1,0,1662694380.0,0,0,0,0
268,2021****29,2.0,2022/09/07 17:33,学苑食堂主食二组,2022-09-07,17:33,0,17,3,0,1662543180.0,0,0,0,0
269,2021****29,4.0,2022/09/07 17:31,学苑食堂副食三组,2022-09-07,17:31,0,17,3,0,1662543060.0,0,0,0,0
270,2021****29,2.0,2022/09/06 17:31,学苑食堂主食二组,2022-09-06,17:31,0,13,6,1,1662456660.0,0,0,0,0
271,2021****29,10.0,2022/09/06 17:30,学苑食堂副食三组,2022-09-06,17:30,0,13,6,1,1662456600.0,0,0,0,0
272,2021****29,42.0,2022/09/06 11:23,美食林阿咪酱骨扒肉,2022-09-06,11:23,0,13,6,1,1662434580.0,0,0,0,0
273,2021****29,10.0,2022/09/05 11:17,美食林九旦西北小吃,2022-09-05,11:17,0,16,2,0,1662347820.0,0,0,0,0
274,2021****29,21.0,2022/09/04 17:52,学苑食堂副食三组,2022-09-04,17:52,1,17,4,1,1662285120.0,-1,-1,-1,-1
275,2021****29,14.4,2022/09/04 12:11,回味斋一餐厅副食一组,2022-09-04,12:11,1,17,4,1,1662264660.0,-1,-1,-1,-1
276,2021****29,17.0,2022/09/03 17:59,民族餐厅铁板料理,2022-09-03,17:59,1,20,2,0,1662199140.0,-1,-1,-1,-1
277,2021****29,11.2,2022/09/03 11:41,百味佳主食二组,2022-09-03,11:41,1,20,2,0,1662176460.0,-1,-1,-1,-1
278,2021****29,25.18,2022/09/02 17:19,阳光副食二组,2022-09-02,17:19,0,19,3,0,1662110340.0,0,0,0,0
279,2021****29,20.0,2022/09/02 11:16,美食林九旦西北小吃,2022-09-02,11:16,0,19,3,0,1662088560.0,0,0,0,0
280,2021****29,15.8,2022/09/02 11:12,美食林海南鸡饭,2022-09-02,11:12,0,19,3,0,1662088320.0,0,0,0,0
281,2021****29,3.0,2022/09/02 07:49,友来副食一组,2022-09-02,07:49,0,19,3,0,1662076140.0,0,0,0,0
282,2021****29,19.0,2022/08/31 16:59,一区饺子园主食一组,2022-08-31,16:59,0,21,3,0,1661936340.0,0,0,0,0
283,2021****29,36.53,2022/08/30 11:31,阳光副食二组,2022-08-30,11:31,0,18,2,0,1661830260.0,0,0,0,0
284,2021****29,31.6,2022/08/29 11:07,美食林海南鸡饭,2022-08-29,11:07,0,16,1,0,1661742420.0,0,0,0,0
285,2021****29,17.0,2022/08/26 18:09,民族二餐厅五谷鲜渔粉副食二组,2022-08-26,18:09,0,16,5,0,1661508540.0,0,0,0,0
286,2021****29,60.0,2022/08/26 11:16,美食林阿咪酱骨扒肉,2022-08-26,11:16,0,16,5,0,1661483760.0,0,0,0,0
287,2021****29,12.96,2022/08/25 17:14,阳光副食二组,2022-08-25,17:14,0,18,4,0,1661418840.0,0,0,0,0
288,2021****29,20.0,2022/08/24 17:19,民族餐厅山西饸饹面,2022-08-24,17:19,0,20,2,0,1661332740.0,0,0,0,0
289,2021****29,11.86,2022/08/24 11:59,阳光副食二组,2022-08-24,11:59,0,20,2,0,1661313540.0,0,0,0,0
290,2021****29,7.0,2022/08/24 11:53,阳光主食一组,2022-08-24,11:53,0,20,2,0,1661313180.0,0,0,0,0
291,2021****29,48.0,2022/08/23 11:09,美食林阿咪酱骨扒肉,2022-08-23,11:09,0,20,3,0,1661224140.0,0,0,0,0
292,2021****29,7.0,2022/08/22 17:19,阳光主食一组,2022-08-22,17:19,0,15,4,0,1661159940.0,0,0,0,0
293,2021****29,16.0,2022/08/22 11:21,民族餐厅山西饸饹面,2022-08-22,11:21,0,15,4,0,1661138460.0,0,0,0,0
294,2021****29,15.0,2022/08/21 18:08,美食林川蜀源烤鱼,2022-08-21,18:08,1,20,1,0,1661076480.0,-1,-1,-1,-1
295,2021****29,10.0,2022/08/21 11:03,民族餐厅山西饸饹面,2022-08-21,11:03,1,20,1,0,1661050980.0,-1,-1,-1,-1
296,2021****29,13.0,2022/07/03 12:35,美食林铁锅焖面,2022-07-03,12:35,1,26,3,0,1656822900.0,-1,-1,-1,-1
